customer_id,customer_name,email,phone,country,city,signup_date,acquisition_channel,segment,customer_status
1985,Customer_01985,customer_01985@email.com,+13328736852,USA,Houston,2021-05-26,referral,standard,active
1986,Customer_01986,customer_01986@email.com,+13220523522,UK,London,2022-03-17,organic,standard,active
1987,Customer_01987,customer_01987@email.com,+16858798189,Canada,Calgary,2021-08-07,direct,standard,active
1988,Customer_01988,customer_01988@email.com,+14849921830,Germany,Berlin,2021-11-11,organic,at_risk,dormant
1989,Customer_01989,customer_01989@email.com,+17691696304,UK,Leeds,2022-05-06,organic,standard,active
1990,Customer_01990,customer_01990@email.com,+18616758588,France,Toulouse,2021-12-11,direct,at_risk,active
1991,Customer_01991,customer_01991@email.com,+13910594463,Australia,Sydney,2022-05-18,organic,standard,active
1992,Customer_01992,customer_01992@email.com,+19291234738,USA,Los Angeles,2022-05-20,referral,standard,active
1993,Customer_01993,customer_01993@email.com,+14566604583,Germany,Hamburg,2021-10-08,paid_search,standard,active
1994,Customer_01994,customer_01994@email.com,+19025927124,Canada,Vancouver,2022-02-02,social_media,premium,active
1995,Customer_01995,customer_01995@email.com,+19041720210,Australia,Perth,2022-02-03,direct,at_risk,active
1996,Customer_01996,customer_01996@email.com,+13491076495,Canada,Vancouver,2021-11-05,paid_search,at_risk,inactive
1997,Customer_01997,customer_01997@email.com,+15456193555,France,Marseille,2022-10-14,organic,standard,active
1998,Customer_01998,customer_01998@email.com,+13571027407,USA,Phoenix,2021-06-17,referral,premium,active
1999,Customer_01999,customer_01999@email.com,+13303835765,Japan,Tokyo,2021-12-11,organic,high_value,active
2000,Customer_02000,customer_02000@email.com,+19796996821,USA,Houston,2021-09-22,paid_search,standard,dormant
2001,Customer_02001,customer_02001@email.com,+13476974480,USA,Los Angeles,2022-04-29,partnership,standard,active
2002,Customer_02002,customer_02002@email.com,+16330688997,Australia,Brisbane,2021-01-29,paid_search,standard,active
2003,Customer_02003,customer_02003@email.com,+14048987473,France,Toulouse,2021-05-04,organic,high_value,active
2004,Customer_02004,customer_02004@email.com,+18143672884,Germany,Berlin,2021-04-05,referral,standard,dormant
2005,Customer_02005,customer_02005@email.com,+17288029847,UK,London,2022-09-03,organic,standard,active
2006,Customer_02006,customer_02006@email.com,+13604788242,UK,London,2022-11-24,paid_search,standard,dormant
2007,Customer_02007,customer_02007@email.com,+14407562635,USA,Houston,2021-07-23,partnership,premium,active
2008,Customer_02008,customer_02008@email.com,+16996204425,Japan,Osaka,2022-10-07,paid_search,standard,active
2009,Customer_02009,customer_02009@email.com,+13625035499,UK,Leeds,2021-03-30,paid_search,at_risk,active
2010,Customer_02010,customer_02010@email.com,+18108471632,UK,Birmingham,2021-07-23,referral,standard,active
2011,Customer_02011,customer_02011@email.com,+19578634255,Canada,Vancouver,2021-09-08,organic,at_risk,inactive
2012,Customer_02012,customer_02012@email.com,+19763475243,UK,Birmingham,2021-04-18,organic,high_value,active
2013,Customer_02013,customer_02013@email.com,+17517645058,Japan,Osaka,2022-06-13,paid_search,standard,active
2014,Customer_02014,customer_02014@email.com,+15473806695,Germany,Hamburg,2021-12-14,paid_search,standard,active
2015,Customer_02015,customer_02015@email.com,+12783432867,USA,New York,2021-09-16,direct,at_risk,active
2016,Customer_02016,customer_02016@email.com,+14735433372,Australia,Melbourne,2021-08-30,partnership,standard,active
2017,Customer_02017,customer_02017@email.com,+17463774467,USA,Houston,2022-01-17,social_media,high_value,active
2018,Customer_02018,customer_02018@email.com,+12806549529,UK,Manchester,2021-10-19,referral,standard,active
2019,Customer_02019,customer_02019@email.com,+16508135393,Japan,Tokyo,2021-08-27,referral,standard,dormant
2020,Customer_02020,customer_02020@email.com,+12439261284,Australia,Melbourne,2021-04-02,direct,at_risk,active
2021,Customer_02021,customer_02021@email.com,+15071743181,Canada,Toronto,2021-05-29,referral,standard,active
2022,Customer_02022,customer_02022@email.com,+12999913493,Australia,Brisbane,2022-01-23,direct,standard,active
2023,Customer_02023,customer_02023@email.com,+14119908041,Australia,Melbourne,2021-09-07,paid_search,standard,active
2024,Customer_02024,customer_02024@email.com,+17633178958,France,Paris,2022-12-23,organic,standard,active
2025,Customer_02025,customer_02025@email.com,+16286220365,Australia,Brisbane,2021-04-05,paid_search,standard,active
2026,Customer_02026,customer_02026@email.com,+15399143287,USA,Chicago,2021-03-12,referral,standard,active
2027,Customer_02027,customer_02027@email.com,+19917971064,Canada,Toronto,2022-12-25,organic,at_risk,inactive
2028,Customer_02028,customer_02028@email.com,+15331403881,USA,New York,2022-06-12,organic,at_risk,dormant
2029,Customer_02029,customer_02029@email.com,+16601562228,Canada,Calgary,2021-02-12,organic,churned,churned
2030,Customer_02030,customer_02030@email.com,+15614383717,Germany,Cologne,2021-12-11,organic,at_risk,active
2031,Customer_02031,customer_02031@email.com,+15557315473,Japan,Kobe,2022-01-29,referral,standard,active
2032,Customer_02032,customer_02032@email.com,+19594127821,Japan,Osaka,2022-05-16,organic,standard,active
2033,Customer_02033,customer_02033@email.com,+19607354854,France,Paris,2021-03-26,social_media,standard,active
2034,Customer_02034,customer_02034@email.com,+19463016821,India,Mumbai,2022-07-26,paid_search,standard,active
2035,Customer_02035,customer_02035@email.com,+18274236976,Australia,Sydney,2022-08-11,organic,at_risk,inactive
2036,Customer_02036,customer_02036@email.com,+18533242775,Canada,Toronto,2022-04-08,direct,standard,active
2037,Customer_02037,customer_02037@email.com,+14030770268,USA,Chicago,2022-11-30,social_media,standard,active
2038,Customer_02038,customer_02038@email.com,+17635466806,Australia,Sydney,2021-08-31,paid_search,high_value,active
2039,Customer_02039,customer_02039@email.com,+18997207175,Canada,Calgary,2022-07-13,social_media,standard,active
2040,Customer_02040,customer_02040@email.com,+14237361243,Canada,Toronto,2021-03-19,direct,at_risk,inactive
2041,Customer_02041,customer_02041@email.com,+13087969934,UK,London,2021-06-15,direct,churned,churned
2042,Customer_02042,customer_02042@email.com,+12853511493,USA,Los Angeles,2021-02-06,organic,standard,active
2043,Customer_02043,customer_02043@email.com,+17230360698,India,Mumbai,2021-01-05,organic,standard,active
2044,Customer_02044,customer_02044@email.com,+14718323324,Australia,Melbourne,2021-09-09,organic,high_value,active
2045,Customer_02045,customer_02045@email.com,+17013774538,France,Marseille,2021-03-25,referral,at_risk,inactive
2046,Customer_02046,customer_02046@email.com,+12513891087,Australia,Sydney,2022-09-29,paid_search,standard,active
2047,Customer_02047,customer_02047@email.com,+16333320713,Japan,Yokohama,2021-01-04,direct,standard,active
2048,Customer_02048,customer_02048@email.com,+19659967837,France,Paris,2022-04-15,organic,standard,dormant
2049,Customer_02049,customer_02049@email.com,+17890112408,UK,Manchester,2022-03-15,paid_search,at_risk,active
2050,Customer_02050,customer_02050@email.com,+12384313264,Germany,Hamburg,2021-04-20,partnership,churned,churned
2051,Customer_02051,customer_02051@email.com,+12677309706,Australia,Melbourne,2021-07-29,referral,churned,churned
2052,Customer_02052,customer_02052@email.com,+14657059443,Germany,Berlin,2021-09-01,partnership,standard,dormant
2053,Customer_02053,customer_02053@email.com,+14684922912,Canada,Montreal,2022-05-15,referral,standard,active
2054,Customer_02054,customer_02054@email.com,+14768428107,UK,Birmingham,2021-11-01,paid_search,standard,dormant
2055,Customer_02055,customer_02055@email.com,+15399321649,USA,Phoenix,2022-02-06,referral,high_value,active
2056,Customer_02056,customer_02056@email.com,+12999329934,Canada,Calgary,2022-08-12,organic,standard,active
2057,Customer_02057,customer_02057@email.com,+19681814558,Germany,Munich,2021-01-12,paid_search,standard,active
2058,Customer_02058,customer_02058@email.com,+19754672426,USA,Phoenix,2021-09-04,organic,standard,active
2059,Customer_02059,customer_02059@email.com,+12828779668,India,Chennai,2021-09-02,organic,standard,active
2060,Customer_02060,customer_02060@email.com,+17833284982,Australia,Melbourne,2021-01-09,organic,high_value,active
2061,Customer_02061,customer_02061@email.com,+15859728403,Germany,Munich,2021-08-17,organic,standard,active
2062,Customer_02062,customer_02062@email.com,+18174015497,India,Bangalore,2022-07-21,organic,standard,active
2063,Customer_02063,customer_02063@email.com,+14993754459,UK,London,2021-01-31,partnership,standard,active
2064,Customer_02064,customer_02064@email.com,+17096522982,Canada,Toronto,2022-03-12,organic,standard,active
2065,Customer_02065,customer_02065@email.com,+15145644409,UK,Leeds,2021-07-01,organic,standard,active
2066,Customer_02066,customer_02066@email.com,+19865586597,Japan,Yokohama,2022-09-17,direct,standard,active
2067,Customer_02067,customer_02067@email.com,+14381646593,Canada,Calgary,2022-08-18,direct,high_value,active
2068,Customer_02068,customer_02068@email.com,+12665829369,France,Paris,2021-09-20,social_media,at_risk,inactive
2069,Customer_02069,customer_02069@email.com,+17426043805,India,Delhi,2022-12-09,social_media,standard,active
2070,Customer_02070,customer_02070@email.com,+16298058916,UK,Birmingham,2021-04-10,partnership,standard,active
2071,Customer_02071,customer_02071@email.com,+17091830999,UK,London,2021-08-28,organic,at_risk,active
2072,Customer_02072,customer_02072@email.com,+15680053785,Australia,Sydney,2021-05-24,referral,high_value,dormant
2073,Customer_02073,customer_02073@email.com,+13025580463,Australia,Melbourne,2021-11-11,social_media,standard,active
2074,Customer_02074,customer_02074@email.com,+19122298804,USA,Phoenix,2022-12-15,direct,standard,active
2075,Customer_02075,customer_02075@email.com,+18545829822,Japan,Kobe,2021-10-03,social_media,at_risk,active
2076,Customer_02076,customer_02076@email.com,+14368536195,Germany,Berlin,2021-01-21,social_media,standard,active
2077,Customer_02077,customer_02077@email.com,+13385556630,Japan,Yokohama,2021-10-18,social_media,standard,active
2078,Customer_02078,customer_02078@email.com,+12474439845,France,Paris,2022-12-11,organic,standard,active
2079,Customer_02079,customer_02079@email.com,+12286387753,UK,Birmingham,2021-08-17,referral,standard,active
2080,Customer_02080,customer_02080@email.com,+12557376230,France,Marseille,2021-02-16,social_media,standard,active
2081,Customer_02081,customer_02081@email.com,+12867922818,India,Chennai,2022-03-27,social_media,standard,active
2082,Customer_02082,customer_02082@email.com,+18747445942,Japan,Osaka,2021-03-10,paid_search,at_risk,dormant
2083,Customer_02083,customer_02083@email.com,+14825750278,Germany,Berlin,2021-12-17,organic,standard,active
2084,Customer_02084,customer_02084@email.com,+19307088078,Canada,Montreal,2022-02-28,organic,high_value,active
2085,Customer_02085,customer_02085@email.com,+13573478551,France,Marseille,2022-01-03,organic,standard,active
2086,Customer_02086,customer_02086@email.com,+12304401362,Japan,Kobe,2021-11-03,referral,standard,active
2087,Customer_02087,customer_02087@email.com,+18405537830,Germany,Berlin,2021-03-02,referral,at_risk,active
2088,Customer_02088,customer_02088@email.com,+12343411869,Australia,Brisbane,2021-12-21,paid_search,standard,active
2089,Customer_02089,customer_02089@email.com,+12260705324,UK,London,2022-05-30,organic,standard,active
2090,Customer_02090,customer_02090@email.com,+18081472689,Australia,Melbourne,2022-01-14,referral,high_value,active
2091,Customer_02091,customer_02091@email.com,+15042699946,Japan,Kobe,2021-07-21,paid_search,standard,active
2092,Customer_02092,customer_02092@email.com,+16469571256,UK,Manchester,2022-05-02,direct,at_risk,active
2093,Customer_02093,customer_02093@email.com,+13305260125,Canada,Toronto,2022-09-03,paid_search,standard,dormant
2094,Customer_02094,customer_02094@email.com,+12417124022,Australia,Melbourne,2021-08-18,direct,standard,active
2095,Customer_02095,customer_02095@email.com,+14283466831,USA,Chicago,2022-10-08,referral,standard,active
2096,Customer_02096,customer_02096@email.com,+18554944812,France,Paris,2022-02-18,organic,at_risk,inactive
2097,Customer_02097,customer_02097@email.com,+18980717925,Canada,Vancouver,2021-04-19,direct,standard,active
2098,Customer_02098,customer_02098@email.com,+19512732552,France,Toulouse,2021-03-15,organic,premium,active
2099,Customer_02099,customer_02099@email.com,+19037837765,France,Lyon,2022-05-14,organic,at_risk,active
2100,Customer_02100,customer_02100@email.com,+18265157245,Canada,Montreal,2021-02-24,paid_search,standard,active
2101,Customer_02101,customer_02101@email.com,+15791700311,Germany,Cologne,2021-08-29,organic,high_value,active
2102,Customer_02102,customer_02102@email.com,+17069764516,India,Delhi,2021-12-17,social_media,standard,active
2103,Customer_02103,customer_02103@email.com,+17744574025,Australia,Perth,2022-01-03,organic,standard,active
2104,Customer_02104,customer_02104@email.com,+18197690069,Japan,Tokyo,2022-08-20,social_media,at_risk,inactive
2105,Customer_02105,customer_02105@email.com,+17648547683,Japan,Tokyo,2022-03-12,direct,standard,active
2106,Customer_02106,customer_02106@email.com,+17689346066,France,Paris,2021-12-28,paid_search,standard,active
2107,Customer_02107,customer_02107@email.com,+19577114157,USA,Houston,2022-07-20,referral,high_value,active
2108,Customer_02108,customer_02108@email.com,+14613115539,India,Chennai,2021-09-06,organic,at_risk,active
2109,Customer_02109,customer_02109@email.com,+12918814341,India,Bangalore,2021-04-23,partnership,standard,active
2110,Customer_02110,customer_02110@email.com,+13091304489,France,Toulouse,2022-05-06,social_media,at_risk,active
2111,Customer_02111,customer_02111@email.com,+13705490992,Australia,Sydney,2021-08-18,paid_search,at_risk,active
2112,Customer_02112,customer_02112@email.com,+16221765919,France,Paris,2021-07-18,direct,standard,active
2113,Customer_02113,customer_02113@email.com,+14223115272,Canada,Montreal,2022-11-08,referral,standard,active
2114,Customer_02114,customer_02114@email.com,+17584891810,USA,Chicago,2021-05-12,organic,at_risk,active
2115,Customer_02115,customer_02115@email.com,+15675291263,Australia,Brisbane,2021-09-25,direct,standard,active
2116,Customer_02116,customer_02116@email.com,+19825172368,Canada,Montreal,2021-03-26,organic,standard,dormant
2117,Customer_02117,customer_02117@email.com,+17480194148,Germany,Munich,2021-10-30,organic,standard,active
2118,Customer_02118,customer_02118@email.com,+18684356741,USA,Houston,2022-01-16,organic,high_value,active
2119,Customer_02119,customer_02119@email.com,+12664494972,Canada,Toronto,2022-11-27,social_media,high_value,active
2120,Customer_02120,customer_02120@email.com,+13527529840,Germany,Hamburg,2021-02-21,organic,at_risk,inactive
2121,Customer_02121,customer_02121@email.com,+17871576315,Germany,Hamburg,2021-04-21,partnership,premium,active
2122,Customer_02122,customer_02122@email.com,+14500339713,USA,Chicago,2022-08-28,paid_search,churned,churned
2123,Customer_02123,customer_02123@email.com,+15483537336,Japan,Kobe,2022-03-28,paid_search,standard,active
2124,Customer_02124,customer_02124@email.com,+18012087683,USA,New York,2021-10-26,organic,at_risk,inactive
2125,Customer_02125,customer_02125@email.com,+15107754709,Germany,Munich,2022-07-14,referral,at_risk,active
2126,Customer_02126,customer_02126@email.com,+12742610535,Germany,Munich,2021-02-25,organic,high_value,active
2127,Customer_02127,customer_02127@email.com,+19256755684,Japan,Kobe,2021-07-01,direct,standard,active
2128,Customer_02128,customer_02128@email.com,+18851465824,UK,Birmingham,2021-09-11,organic,at_risk,active
2129,Customer_02129,customer_02129@email.com,+19433683690,Australia,Sydney,2021-07-15,organic,standard,active
2130,Customer_02130,customer_02130@email.com,+16632025130,Germany,Cologne,2022-08-22,organic,standard,active
2131,Customer_02131,customer_02131@email.com,+16535153493,Germany,Munich,2022-06-05,direct,churned,churned
2132,Customer_02132,customer_02132@email.com,+17789316142,Canada,Toronto,2021-03-03,organic,premium,active
2133,Customer_02133,customer_02133@email.com,+15727306207,Japan,Tokyo,2021-06-20,partnership,at_risk,active
2134,Customer_02134,customer_02134@email.com,+17268712281,UK,London,2021-09-26,direct,standard,active
2135,Customer_02135,customer_02135@email.com,+18881833110,Canada,Montreal,2021-11-17,organic,standard,active
2136,Customer_02136,customer_02136@email.com,+19633954830,UK,London,2022-06-25,direct,standard,dormant
2137,Customer_02137,customer_02137@email.com,+17604002000,India,Mumbai,2022-09-29,referral,standard,active
2138,Customer_02138,customer_02138@email.com,+12176876436,Australia,Brisbane,2021-08-06,social_media,churned,churned
2139,Customer_02139,customer_02139@email.com,+18452765764,Canada,Calgary,2021-10-24,paid_search,at_risk,active
2140,Customer_02140,customer_02140@email.com,+16511948226,Australia,Sydney,2021-03-03,paid_search,standard,active
2141,Customer_02141,customer_02141@email.com,+17982385647,USA,Los Angeles,2022-04-28,paid_search,high_value,active
2142,Customer_02142,customer_02142@email.com,+18851040584,Australia,Sydney,2021-08-06,referral,premium,active
2143,Customer_02143,customer_02143@email.com,+12953850512,USA,Houston,2022-05-06,social_media,standard,active
2144,Customer_02144,customer_02144@email.com,+13693601838,France,Toulouse,2021-08-17,paid_search,at_risk,inactive
2145,Customer_02145,customer_02145@email.com,+12354528565,France,Lyon,2021-08-28,direct,standard,active
2146,Customer_02146,customer_02146@email.com,+16506756838,Canada,Calgary,2022-08-07,social_media,standard,active
2147,Customer_02147,customer_02147@email.com,+12365411459,Canada,Vancouver,2022-07-24,direct,standard,active
2148,Customer_02148,customer_02148@email.com,+16854924398,India,Bangalore,2021-09-23,paid_search,at_risk,active
2149,Customer_02149,customer_02149@email.com,+14402158803,USA,Phoenix,2021-08-26,referral,standard,active
2150,Customer_02150,customer_02150@email.com,+19096352993,France,Lyon,2022-12-21,organic,standard,active
2151,Customer_02151,customer_02151@email.com,+18940653561,UK,Manchester,2022-12-07,referral,standard,active
2152,Customer_02152,customer_02152@email.com,+12307708574,France,Paris,2021-05-05,organic,at_risk,active
2153,Customer_02153,customer_02153@email.com,+15336209905,Canada,Vancouver,2021-05-17,organic,churned,churned
2154,Customer_02154,customer_02154@email.com,+12384806111,Australia,Brisbane,2021-05-08,paid_search,standard,active
2155,Customer_02155,customer_02155@email.com,+13819093035,Australia,Sydney,2022-10-08,social_media,standard,active
2156,Customer_02156,customer_02156@email.com,+13377560770,Australia,Perth,2021-04-04,paid_search,at_risk,inactive
2157,Customer_02157,customer_02157@email.com,+16398934838,India,Mumbai,2021-06-03,paid_search,standard,active
2158,Customer_02158,customer_02158@email.com,+16241932686,USA,Houston,2022-01-13,organic,at_risk,inactive
2159,Customer_02159,customer_02159@email.com,+18194245230,UK,London,2022-02-17,direct,standard,active
2160,Customer_02160,customer_02160@email.com,+16487714902,UK,Leeds,2022-11-21,paid_search,standard,active
2161,Customer_02161,customer_02161@email.com,+13605548088,USA,Houston,2022-04-12,referral,at_risk,active
2162,Customer_02162,customer_02162@email.com,+16777600237,Australia,Perth,2022-09-27,paid_search,at_risk,active
2163,Customer_02163,customer_02163@email.com,+15980273734,India,Chennai,2022-10-17,paid_search,standard,dormant
2164,Customer_02164,customer_02164@email.com,+12058984033,France,Lyon,2022-02-05,paid_search,at_risk,active
2165,Customer_02165,customer_02165@email.com,+12477935341,UK,London,2021-02-01,paid_search,standard,active
2166,Customer_02166,customer_02166@email.com,+12097702405,Canada,Vancouver,2022-02-04,paid_search,premium,active
2167,Customer_02167,customer_02167@email.com,+14310715848,Australia,Perth,2021-10-04,partnership,standard,active
2168,Customer_02168,customer_02168@email.com,+18542377122,Australia,Melbourne,2022-05-02,referral,high_value,active
2169,Customer_02169,customer_02169@email.com,+18369549573,France,Marseille,2022-11-21,referral,standard,active
2170,Customer_02170,customer_02170@email.com,+19296098150,Canada,Vancouver,2022-07-19,paid_search,at_risk,active
2171,Customer_02171,customer_02171@email.com,+18798954452,France,Paris,2022-09-12,organic,standard,dormant
2172,Customer_02172,customer_02172@email.com,+12186753800,Canada,Montreal,2022-09-19,organic,standard,active
2173,Customer_02173,customer_02173@email.com,+13219828872,France,Paris,2021-04-07,partnership,at_risk,inactive
2174,Customer_02174,customer_02174@email.com,+14654138501,Canada,Vancouver,2021-12-05,social_media,standard,active
2175,Customer_02175,customer_02175@email.com,+19107130918,France,Paris,2022-07-06,referral,high_value,dormant
2176,Customer_02176,customer_02176@email.com,+17964185492,Australia,Sydney,2022-04-12,referral,standard,dormant
2177,Customer_02177,customer_02177@email.com,+19954635653,India,Delhi,2021-04-05,referral,standard,active
2178,Customer_02178,customer_02178@email.com,+15712064103,France,Lyon,2022-09-11,referral,high_value,active
2179,Customer_02179,customer_02179@email.com,+14789199634,Canada,Calgary,2022-06-29,paid_search,standard,dormant
2180,Customer_02180,customer_02180@email.com,+17930066519,Canada,Vancouver,2022-08-23,organic,at_risk,inactive
2181,Customer_02181,customer_02181@email.com,+13354873079,India,Bangalore,2021-02-09,paid_search,at_risk,dormant
2182,Customer_02182,customer_02182@email.com,+14283035614,France,Marseille,2022-01-01,referral,churned,churned
2183,Customer_02183,customer_02183@email.com,+18445246187,UK,London,2022-09-29,referral,at_risk,inactive
2184,Customer_02184,customer_02184@email.com,+12092292243,France,Marseille,2022-11-09,organic,standard,active
2185,Customer_02185,customer_02185@email.com,+14273821684,Canada,Toronto,2021-10-16,social_media,standard,active
2186,Customer_02186,customer_02186@email.com,+17984606629,UK,Leeds,2021-04-11,social_media,standard,active
2187,Customer_02187,customer_02187@email.com,+17784375640,India,Mumbai,2021-06-18,organic,high_value,active
2188,Customer_02188,customer_02188@email.com,+14685346571,Japan,Yokohama,2021-01-28,organic,high_value,active
2189,Customer_02189,customer_02189@email.com,+14152858629,Germany,Munich,2022-04-09,organic,standard,active
2190,Customer_02190,customer_02190@email.com,+14687757741,Germany,Berlin,2022-09-02,paid_search,premium,active
2191,Customer_02191,customer_02191@email.com,+19794758475,France,Paris,2022-03-02,paid_search,standard,active
2192,Customer_02192,customer_02192@email.com,+18678413647,USA,Phoenix,2021-11-12,social_media,high_value,dormant
2193,Customer_02193,customer_02193@email.com,+12651581691,France,Marseille,2021-07-04,partnership,high_value,active
2194,Customer_02194,customer_02194@email.com,+14821500440,UK,London,2022-01-21,organic,high_value,active
2195,Customer_02195,customer_02195@email.com,+17936534373,Japan,Tokyo,2022-11-29,direct,at_risk,inactive
2196,Customer_02196,customer_02196@email.com,+18925413101,Japan,Kobe,2022-10-14,organic,standard,active
2197,Customer_02197,customer_02197@email.com,+12976795716,USA,Houston,2022-03-26,social_media,standard,active
2198,Customer_02198,customer_02198@email.com,+12656052639,Australia,Sydney,2022-03-10,partnership,at_risk,inactive
2199,Customer_02199,customer_02199@email.com,+13414267186,UK,Birmingham,2022-01-02,direct,standard,active
2200,Customer_02200,customer_02200@email.com,+16890148959,Canada,Toronto,2022-05-13,partnership,at_risk,active
2201,Customer_02201,customer_02201@email.com,+15436425084,Canada,Vancouver,2022-07-06,organic,standard,active
2202,Customer_02202,customer_02202@email.com,+17622105291,USA,Phoenix,2021-05-07,organic,standard,active
2203,Customer_02203,customer_02203@email.com,+18544694706,Germany,Hamburg,2022-10-25,organic,premium,active
2204,Customer_02204,customer_02204@email.com,+16918392086,Canada,Toronto,2021-04-16,referral,at_risk,inactive
2205,Customer_02205,customer_02205@email.com,+15938966574,France,Lyon,2021-11-29,referral,standard,active
2206,Customer_02206,customer_02206@email.com,+18688725658,Germany,Hamburg,2021-10-12,paid_search,at_risk,inactive
2207,Customer_02207,customer_02207@email.com,+12508469555,Australia,Perth,2022-05-03,organic,churned,churned
2208,Customer_02208,customer_02208@email.com,+15778016973,India,Chennai,2022-04-04,partnership,standard,active
2209,Customer_02209,customer_02209@email.com,+15287518348,India,Mumbai,2021-06-13,paid_search,standard,active
2210,Customer_02210,customer_02210@email.com,+18073256207,Australia,Perth,2021-04-22,paid_search,standard,active
2211,Customer_02211,customer_02211@email.com,+18197657068,Australia,Perth,2022-01-10,social_media,standard,active
2212,Customer_02212,customer_02212@email.com,+13175945569,France,Lyon,2022-02-02,paid_search,high_value,active
2213,Customer_02213,customer_02213@email.com,+12458579821,Germany,Berlin,2021-02-13,organic,premium,active
2214,Customer_02214,customer_02214@email.com,+19569654299,USA,New York,2022-01-14,organic,standard,active
2215,Customer_02215,customer_02215@email.com,+17441133472,Japan,Kobe,2022-12-14,paid_search,standard,active
2216,Customer_02216,customer_02216@email.com,+17286723969,Canada,Toronto,2021-01-16,partnership,standard,active
2217,Customer_02217,customer_02217@email.com,+14952265565,Australia,Brisbane,2022-10-09,partnership,standard,active
2218,Customer_02218,customer_02218@email.com,+19250511598,Australia,Perth,2022-10-25,social_media,at_risk,inactive
2219,Customer_02219,customer_02219@email.com,+18452434957,UK,Birmingham,2021-02-21,referral,standard,active
2220,Customer_02220,customer_02220@email.com,+13606143397,Germany,Hamburg,2021-04-24,organic,at_risk,active
2221,Customer_02221,customer_02221@email.com,+14110742781,Japan,Tokyo,2022-04-20,organic,standard,active
2222,Customer_02222,customer_02222@email.com,+12830044665,Canada,Calgary,2021-11-13,referral,standard,active
2223,Customer_02223,customer_02223@email.com,+19578636665,Canada,Vancouver,2021-03-07,organic,standard,dormant
2224,Customer_02224,customer_02224@email.com,+17454001593,UK,Leeds,2022-02-25,organic,standard,dormant
2225,Customer_02225,customer_02225@email.com,+19483407837,Japan,Yokohama,2021-09-02,organic,standard,active
2226,Customer_02226,customer_02226@email.com,+15254625665,USA,Phoenix,2022-09-30,organic,standard,active
2227,Customer_02227,customer_02227@email.com,+16233238476,India,Chennai,2022-11-23,paid_search,at_risk,inactive
2228,Customer_02228,customer_02228@email.com,+18399256003,France,Paris,2021-11-30,organic,standard,active
2229,Customer_02229,customer_02229@email.com,+18260107800,Germany,Hamburg,2022-04-17,partnership,standard,active
2230,Customer_02230,customer_02230@email.com,+18033856822,UK,London,2022-11-06,social_media,standard,active
2231,Customer_02231,customer_02231@email.com,+16474609791,Germany,Hamburg,2021-09-25,paid_search,churned,churned
2232,Customer_02232,customer_02232@email.com,+13343884495,Japan,Kobe,2021-06-22,referral,at_risk,active
2233,Customer_02233,customer_02233@email.com,+18845343790,UK,Leeds,2021-11-30,partnership,at_risk,active
2234,Customer_02234,customer_02234@email.com,+15379795093,UK,Leeds,2022-10-13,organic,standard,active
2235,Customer_02235,customer_02235@email.com,+13939648421,Canada,Toronto,2022-07-05,paid_search,standard,active
2236,Customer_02236,customer_02236@email.com,+16477142271,USA,New York,2021-11-28,organic,standard,active
2237,Customer_02237,customer_02237@email.com,+16277084664,Germany,Cologne,2021-09-07,referral,churned,churned
2238,Customer_02238,customer_02238@email.com,+17994104429,USA,Chicago,2021-06-04,paid_search,standard,active
2239,Customer_02239,customer_02239@email.com,+14395307335,USA,Los Angeles,2022-09-25,paid_search,standard,active
2240,Customer_02240,customer_02240@email.com,+19003582179,Canada,Montreal,2022-05-20,organic,standard,active
2241,Customer_02241,customer_02241@email.com,+13250605847,Germany,Berlin,2021-09-17,referral,at_risk,inactive
2242,Customer_02242,customer_02242@email.com,+17603017390,France,Marseille,2022-10-02,referral,at_risk,inactive
2243,Customer_02243,customer_02243@email.com,+13981470996,Germany,Berlin,2022-01-03,organic,standard,active
2244,Customer_02244,customer_02244@email.com,+18928358963,France,Toulouse,2022-12-14,referral,standard,active
2245,Customer_02245,customer_02245@email.com,+18515335027,India,Bangalore,2021-02-25,social_media,standard,dormant
2246,Customer_02246,customer_02246@email.com,+19859332743,India,Chennai,2021-01-29,paid_search,standard,active
2247,Customer_02247,customer_02247@email.com,+19398711644,Japan,Tokyo,2021-12-17,social_media,standard,active
2248,Customer_02248,customer_02248@email.com,+19639592084,Australia,Melbourne,2021-12-07,paid_search,high_value,active
2249,Customer_02249,customer_02249@email.com,+19284754760,Australia,Melbourne,2021-02-02,paid_search,churned,churned
2250,Customer_02250,customer_02250@email.com,+12581137750,Japan,Yokohama,2021-01-05,referral,churned,churned
2251,Customer_02251,customer_02251@email.com,+12768277634,Japan,Kobe,2022-12-25,social_media,at_risk,active
2252,Customer_02252,customer_02252@email.com,+19355708679,Canada,Calgary,2021-01-23,paid_search,standard,active
2253,Customer_02253,customer_02253@email.com,+13952849519,UK,Birmingham,2021-10-05,organic,standard,active
2254,Customer_02254,customer_02254@email.com,+19265871018,Canada,Montreal,2022-12-28,organic,at_risk,inactive
2255,Customer_02255,customer_02255@email.com,+15420882289,Germany,Hamburg,2022-12-22,organic,standard,active
2256,Customer_02256,customer_02256@email.com,+12530618370,India,Chennai,2021-07-11,organic,standard,active
2257,Customer_02257,customer_02257@email.com,+18225118807,India,Bangalore,2021-09-14,referral,high_value,active
2258,Customer_02258,customer_02258@email.com,+18544745485,Canada,Toronto,2021-06-24,referral,standard,active
